,track_name,slice,drum,recall,precision,f1,jaccard,accuracy
1715,MusicDelta_SpeedMetal,3,all,0.6505566893424036,0.7243800261095906,0.6799479495166727,0.5402841684593255,0.6505566893424036
1716,MusicDelta_SpeedMetal,4,0,0.5806349206349206,0.5387582986898463,0.5425619653969117,0.39945550723864,0.5806349206349206
1717,MusicDelta_SpeedMetal,4,1,0.7165136054421769,0.843174854805868,0.748279384916859,0.6088360175552768,0.7165136054421769
1718,MusicDelta_SpeedMetal,4,2,0.567001133786848,0.5265405393140928,0.5386290985005803,0.39574972358882204,0.567001133786848
1719,MusicDelta_SpeedMetal,4,3,0.825,1.0,0.9041095890410958,0.825,0.825
1720,MusicDelta_SpeedMetal,4,4,0.85,1.0,0.9189189189189189,0.85,0.85
1721,MusicDelta_SpeedMetal,4,all,0.7078299319727891,0.7360654113930025,0.720583632655388,0.5949587862735312,0.7078299319727891
1722,MusicDelta_SpeedMetal,5,0,0.63968820861678,0.4092010042433451,0.4991205060729708,0.4092010042433451,0.63968820861678
1723,MusicDelta_SpeedMetal,5,1,0.8050736961451247,0.6481436562247725,0.7181353953679939,0.6481436562247725,0.8050736961451247
1724,MusicDelta_SpeedMetal,5,2,0.6271995464852608,0.39337927111131676,0.48350464693898565,0.39337927111131676,0.6271995464852608
1725,MusicDelta_SpeedMetal,5,3,1.0,1.0,1.0,1.0,1.0
1726,MusicDelta_SpeedMetal,5,4,0.975,1.0,0.9873417721518987,0.975,0.975
1727,MusicDelta_SpeedMetal,5,all,0.8093922902494332,0.6624752170517283,0.728601359161977,0.6591628409664697,0.8093922902494332
1728,MusicDelta_SpeedMetal,6,0,0.49994897959183676,0.4457420515496082,0.46546577213321116,0.3326732702503286,0.49994897959183676
1729,MusicDelta_SpeedMetal,6,1,0.6261451247165533,0.7996522583105026,0.6709967608761838,0.5162649195987958,0.6261451247165533
1730,MusicDelta_SpeedMetal,6,2,0.6352040816326531,0.6184321173503842,0.6232573542331438,0.46941512397498625,0.6352040816326531
1731,MusicDelta_SpeedMetal,6,3,0.775,1.0,0.8732394366197184,0.775,0.775
1732,MusicDelta_SpeedMetal,6,4,0.85,0.9471428571428572,0.8959459459459459,0.82875,0.85
1733,MusicDelta_SpeedMetal,6,all,0.6772596371882086,0.7236750116979345,0.6973311232004449,0.5651965539589406,0.6772596371882086
1734,MusicDelta_SpeedMetal,7,0,0.5704081632653061,0.5036479283071253,0.5111130178894595,0.3805158278294322,0.5704081632653061
1735,MusicDelta_SpeedMetal,7,1,0.7056802721088435,0.7778909382995179,0.7323339715429055,0.599157823265559,0.7056802721088435
1736,MusicDelta_SpeedMetal,7,2,0.525,0.9524436090225564,0.6674999999999999,0.5066536838688737,0.525
1737,MusicDelta_SpeedMetal,7,3,0.675,1.0,0.8059701492537312,0.675,0.675
1738,MusicDelta_SpeedMetal,7,4,0.825,0.9463235294117648,0.8815068493150685,0.804375,0.825
1739,MusicDelta_SpeedMetal,7,all,0.66021768707483,0.7830104177047368,0.7111737183625606,0.5814640811762934,0.66021768707483
1740,MusicDelta_SpeedMetal,8,0,0.565890022675737,0.5388072946756056,0.5514073876870201,0.418926997503956,0.565890022675737
1741,MusicDelta_SpeedMetal,8,1,0.668781179138322,0.7623714838810304,0.6980591579351063,0.5509964825468525,0.668781179138322
1742,MusicDelta_SpeedMetal,8,2,0.85,1.0,0.9189189189189189,0.85,0.85
1743,MusicDelta_SpeedMetal,8,3,0.85,1.0,0.9189189189189189,0.85,0.85
1744,MusicDelta_SpeedMetal,8,4,0.8,1.0,0.8888888888888888,0.8,0.8
1745,MusicDelta_SpeedMetal,8,all,0.7469342403628118,0.8434057048333854,0.787469806165379,0.6786592395400746,0.7469342403628118
1746,MusicDelta_SwingJazz,0,0,0.799982993197279,0.8456807583480428,0.8221973944766449,0.7399706635545374,0.799982993197279
1747,MusicDelta_SwingJazz,0,1,0.7249489795918367,0.5576151256420936,0.630366177705369,0.5436747475010412,0.7249489795918367
1748,MusicDelta_SwingJazz,0,2,0.95,1.0,0.9743589743589742,0.95,0.95
1749,MusicDelta_SwingJazz,0,3,0.975,1.0,0.9873417721518987,0.975,0.975
1750,MusicDelta_SwingJazz,0,4,0.825,1.0,0.9041095890410958,0.825,0.825
1751,MusicDelta_SwingJazz,0,all,0.8549863945578231,0.8689137461343603,0.861893810961526,0.7994006464436114,0.8549863945578231
1752,MusicDelta_SwingJazz,1,0,0.7999773242630386,0.7999571686237273,0.7999672463164247,0.7199614517613546,0.7999773242630386
1753,MusicDelta_SwingJazz,1,1,0.7545124716553288,0.7207457709787295,0.7230335058288477,0.6053036390428393,0.7545124716553288
1754,MusicDelta_SwingJazz,1,2,0.875,1.0,0.9333333333333333,0.875,0.875
1755,MusicDelta_SwingJazz,1,3,0.925,1.0,0.9610389610389611,0.925,0.925
1756,MusicDelta_SwingJazz,1,4,0.875,1.0,0.9333333333333333,0.875,0.875
1757,MusicDelta_SwingJazz,1,all,0.8458979591836735,0.8786112383185399,0.8613204248464474,0.7902222355507454,0.8458979591836735
1758,MusicDelta_SwingJazz,2,0,0.8,0.8457142857142858,0.8222222222222222,0.74,0.8
1759,MusicDelta_SwingJazz,2,1,0.770436507936508,0.7374498129086425,0.744590007542013,0.6324271194065009,0.770436507936508
1760,MusicDelta_SwingJazz,2,2,0.95,1.0,0.9743589743589742,0.95,0.95
1761,MusicDelta_SwingJazz,2,3,0.975,1.0,0.9873417721518987,0.975,0.975
1762,MusicDelta_SwingJazz,2,4,0.8,1.0,0.8888888888888888,0.8,0.8
1763,MusicDelta_SwingJazz,2,all,0.8590873015873016,0.8965035944122678,0.8765696941447879,0.8106448937988652,0.8590873015873016
1764,MusicDelta_SwingJazz,3,0,0.8204421768707483,0.8386708498149287,0.8291441982336244,0.7458604683652756,0.8204421768707483
1765,MusicDelta_SwingJazz,3,1,0.7352154195011338,0.7351929102328763,0.7352041634613667,0.6134742909756061,0.7352154195011338
1766,MusicDelta_SwingJazz,3,2,0.925,1.0,0.9610389610389611,0.925,0.925
1767,MusicDelta_SwingJazz,3,3,0.925,1.0,0.9610389610389611,0.925,0.925
1768,MusicDelta_SwingJazz,3,4,0.775,1.0,0.8732394366197184,0.775,0.775
1769,MusicDelta_SwingJazz,3,all,0.8361315192743765,0.9018916628038428,0.8652564826815798,0.7890784940141908,0.8361315192743765
1770,MusicDelta_SwingJazz,4,0,0.7999773242630386,0.7999571686237273,0.7999672463164247,0.7199614517613546,0.7999773242630386
1771,MusicDelta_SwingJazz,4,1,0.6545124716553288,0.6156522234524917,0.6322442037997731,0.5059382619996815,0.6545124716553288
1772,MusicDelta_SwingJazz,4,2,0.95,1.0,0.9743589743589742,0.95,0.95
1773,MusicDelta_SwingJazz,4,3,0.975,1.0,0.9873417721518987,0.975,0.975
1774,MusicDelta_SwingJazz,4,4,0.925,1.0,0.9610389610389611,0.925,0.925
1775,MusicDelta_SwingJazz,4,all,0.8608979591836735,0.8734652469872377,0.8670570611621132,0.8033736657986589,0.8608979591836735
1776,MusicDelta_SwingJazz,5,0,0.7852210884353742,0.9005247428183963,0.8294321244124114,0.7298932939246019,0.7852210884353742
1777,MusicDelta_SwingJazz,5,1,0.6454308390022676,0.5944726729694146,0.6181443142478624,0.5036531185354592,0.6454308390022676
1778,MusicDelta_SwingJazz,5,2,0.95,1.0,0.9743589743589742,0.95,0.95
1779,MusicDelta_SwingJazz,5,3,0.925,1.0,0.9610389610389611,0.925,0.925
1780,MusicDelta_SwingJazz,5,4,0.875,1.0,0.9333333333333333,0.875,0.875
1781,MusicDelta_SwingJazz,5,all,0.8361303854875284,0.891949767219273,0.8619770654013349,0.7879432215579716,0.8361303854875284
1782,MusicDelta_SwingJazz,6,0,0.7897619047619048,0.8447146581785853,0.8138506334534097,0.7177871946261449,0.7897619047619048
1783,MusicDelta_SwingJazz,6,1,0.7397335600907029,0.6996321648387247,0.7063586661807016,0.5880555764255001,0.7397335600907029
1784,MusicDelta_SwingJazz,6,2,0.825,1.0,0.9041095890410958,0.825,0.825
1785,MusicDelta_SwingJazz,6,3,0.85,1.0,0.9189189189189189,0.85,0.85
1786,MusicDelta_SwingJazz,6,4,0.7999943310657597,0.9454423486955882,0.8666582157645302,0.7799899376738602,0.7999943310657597
1787,MusicDelta_SwingJazz,6,all,0.8008979591836735,0.870571511120195,0.8321032298061689,0.7436563064850231,0.8008979591836735
1788,MusicDelta_SwingJazz,7,0,0.8147619047619048,0.8654951550815312,0.8359861753417359,0.7449432279998642,0.8147619047619048
1789,MusicDelta_SwingJazz,7,1,0.7602097505668934,0.6892086385635948,0.7143953920852011,0.6183973144876755,0.7602097505668934
1790,MusicDelta_SwingJazz,7,2,0.95,1.0,0.9743589743589742,0.95,0.95
1791,MusicDelta_SwingJazz,7,3,0.95,1.0,0.9743589743589742,0.95,0.95
1792,MusicDelta_SwingJazz,7,4,0.875,1.0,0.9333333333333333,0.875,0.875
1793,MusicDelta_SwingJazz,7,all,0.8699943310657596,0.8985425834417022,0.8834343817817997,0.8215033381403997,0.8699943310657596
1794,MusicDelta_SwingJazz,8,0,0.7999886621315193,0.8456919340633349,0.8222056703725504,0.739980442305418,0.7999886621315193
1795,MusicDelta_SwingJazz,8,1,0.7647392290249433,0.7175617583894229,0.7377644197830531,0.6405883504230948,0.7647392290249433
1796,MusicDelta_SwingJazz,8,2,0.925,1.0,0.9610389610389611,0.925,0.925
1797,MusicDelta_SwingJazz,8,3,0.975,1.0,0.9873417721518987,0.975,0.975
1798,MusicDelta_SwingJazz,8,4,0.925,1.0,0.9610389610389611,0.925,0.925
1799,MusicDelta_SwingJazz,8,all,0.8779455782312925,0.9049448809126991,0.8910447856392124,0.8351555133886539,0.8779455782312925
1800,MusicDelta_SwingJazz,9,0,0.7999773242630386,0.7999571686237273,0.7999672463164247,0.7199614517613546,0.7999773242630386
1801,MusicDelta_SwingJazz,9,1,0.7999773242630386,0.7594390344808226,0.7617601921664219,0.6653047852069146,0.7999773242630386
1802,MusicDelta_SwingJazz,9,2,0.95,1.0,0.9743589743589742,0.95,0.95
1803,MusicDelta_SwingJazz,9,3,0.95,1.0,0.9743589743589742,0.95,0.95
1804,MusicDelta_SwingJazz,9,4,0.775,1.0,0.8732394366197184,0.775,0.775
1805,MusicDelta_SwingJazz,9,all,0.8549909297052154,0.8896468634468149,0.8715348932141899,0.805603222381937,0.8549909297052154
1806,MusicDelta_SwingJazz,10,0,0.6852267573696145,0.8403932681880296,0.7442353096520316,0.6160049323011267,0.6852267573696145
1807,MusicDelta_SwingJazz,10,1,0.6897505668934241,0.6897394735319713,0.6897450199025833,0.5578448040879211,0.6897505668934241
1808,MusicDelta_SwingJazz,10,2,0.85,1.0,0.9189189189189189,0.85,0.85
1809,MusicDelta_SwingJazz,10,3,0.875,1.0,0.9333333333333333,0.875,0.875
1810,MusicDelta_SwingJazz,10,4,0.875,1.0,0.9333333333333333,0.875,0.875
